Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
1531,임의,일반,0.31062208,컬럼비아감정,2016-09-19 00:00:00,2,1,496.0,23.49,23.49,83.61,83.61,3.15,2.52,2017-07-03 00:00:00,2017-08-21 00:00:00,낙찰,서울원예농협,서울,중랑구,망우동,,N,490.0,30.0,문수 4층 402호,Apartment & Stores,2002-07-31 00:00:00,11,4,,N,용마산로115길,72.0,,2017-10-27 00:00:00,배당,37.5984872,127.0963256,3.05088
600,임의,일반,9.06,세종감정,2016-09-09 00:00:00,2,1,42539.5,49.92,49.92,114.67,114.67,7.4,5.92,2017-03-13 00:00:00,2017-04-17 00:00:00,낙찰,중소기업은행,서울,성동구,옥수동,,N,250.0,,옥수삼성 109동 1층 101호,Apartment,1999-10-30 00:00:00,20,1,,N,독서당로,218.0,,2017-06-21 00:00:00,배당,37.5421924,127.0137544,7.7887788
135,임의,일반,3.6,정일감정,2016-01-11 00:00:00,1,0,41426.2,14.57,14.57,31.4,31.4,5.3,5.3,2016-06-02 00:00:00,2016-06-02 00:00:00,낙찰,하나은행,서울,강남구,삼성동,,N,16.0,2.0,힐스테이트1단지 117동 1층 102호,Apartment,2009-01-12 00:00:00,22,1,,N,학동로68길,29.0,,2016-08-24 00:00:00,배당,37.516304299999994,127.0485301,5.965123
814,임의,일반,0.51587609,도시감정,2016-07-01 00:00:00,1,0,30522.3,42.98,42.98,59.9,59.9,5.24,5.24,2016-12-13 00:00:00,2016-12-13 00:00:00,낙찰,국민은행,서울,마포구,공덕동,,N,464.0,,래미안공덕4차 411동 8층 802호,Apartment,2006-03-08 00:00:00,11,8,,N,마포대로11길,50.0,,2017-03-07 00:00:00,배당,37.5499127,126.9514027,5.6803
1246,임의,일반,7.90456723,남강감정,2017-10-30 00:00:00,2,1,5118.7,25.87,25.87,84.31,84.31,7.8,6.24,2017-12-12 00:00:00,2018-01-24 00:00:00,낙찰,우리은행,서울,양천구,목동,,N,926.0,8.0,목동성원 101동 11층 1106호,Apartment,1997-03-19 00:00:00,11,11,,N,목동서로,234.0,,2018-04-10 00:00:00,배당,37.5264027,126.8693352,8.23099999
547,임의,일반,2.10386562,구정감정,2016-08-16 00:00:00,1,0,3434.7,22.69,22.69,84.6,84.6,3.88,3.88,2017-05-22 00:00:00,2017-05-22 00:00:00,낙찰,국민은행,서울,성동구,성수동2가,,N,279.0,50.0,성수1차대우 12층 1205호,Apartment & Stores,1999-06-29 00:00:00,18,12,,N,동일로,143.0,,2017-09-06 00:00:00,배당,37.545407899999994,127.06531570000001,4.07879999
1095,임의,일반,3.6,동인감정,2016-07-28 00:00:00,2,1,14346.0,71.66,71.66,119.77,119.77,3.9,3.12,2017-06-07 00:00:00,2017-07-12 00:00:00,낙찰,우리은행,서울,강서구,화곡동,,N,409.0,248.0,미성 1동 9층 907호,Apartment,1987-06-02 00:00:00,13,9,,N,초록마을로,176.0,,2017-10-18 00:00:00,배당,37.5358809,126.84485120000001,3.58799
16,임의,일반,12.0,석률감정,2014-06-30 00:00:00,2,1,20607.2,31.2,31.2,218.4,218.4,33.0,26.4,2016-04-05 00:00:00,2016-05-10 00:00:00,낙찰,한국산업은행,서울,강남구,도곡동,,N,467.0,17.0,",-32 타워팰리스2차 E동 50층 5003호",Apartment & Stores,2003-03-28 00:00:00,55,50,,N,언주로30길,57.0,,2016-06-21 00:00:00,배당,37.48967329999999,127.0544429,29.3795
599,강제,일반,0.06553204,국보감정,2016-08-03 00:00:00,1,0,3561.6,31.55,31.55,82.13,82.13,4.0,4.0,2017-05-08 00:00:00,2017-07-24 00:00:00,낙찰,신한카드,서울,송파구,마천동,,N,9.0,,아남 15층 1504호,Apartment,1992-12-30 00:00:00,16,15,,N,마천로35길,18.0,,2017-09-13 00:00:00,배당,37.500485,127.1460054,4.05
580,임의,일반,4.97136804,연우감정,2016-12-30 00:00:00,2,1,68996.2,25.79,25.79,82.94,82.94,6.11,4.888,2017-08-14 00:00:00,2017-09-18 00:00:00,낙찰,하나은행,서울,강동구,암사동,,N,509.0,,선사현대 113동 7층 701호,Apartment,2000-07-15 00:00:00,24,7,,N,상암로,11.0,,2017-12-13 00:00:00,배당,37.5523891,127.12583629999999,6.309
1228,임의,일반,2.93696053,새온감정,2017-04-28 00:00:00,1,0,811.1,32.98,32.98,69.12,69.12,3.44,3.44,2017-11-01 00:00:00,2017-11-01 00:00:00,낙찰,한국투자저축은행,서울,양천구,신정동,,N,881.0,6.0,청우 4층 403호,Apartment & Stores,2009-11-16 00:00:00,7,4,,N,국회대로,224.0,,2017-12-21 00:00:00,배당,37.52882260000001,126.85981070000001,3.5445
735,임의,일반,0.5,생림감정,2015-10-15 00:00:00,1,0,10914.8,27.42,27.42,59.78,59.78,2.0,2.0,2016-04-19 00:00:00,2016-04-19 00:00:00,낙찰,Private,서울,은평구,신사동,,N,354.0,,",-1 라이프씨티 102동 8층 809호",Apartment,1993-04-20 00:00:00,15,8,,N,갈현로3다길,15.0,,2016-06-20 00:00:00,배당,37.6023819,126.9053757,2.0029999
131,강제,일반,1.0,길원감정,2015-12-30 00:00:00,3,2,29470.2,95.18,57.1,151.54,90.92,6.77,4.3328,2016-07-05 00:00:00,2016-10-25 00:00:00,낙찰,부산저축은행,서울,서초구,방배동,,N,1018.0,1.0,",-2 삼익 1동 10층 1106호",Apartment,1982-01-16 00:00:00,12,10,,Y,효령로34길,79.0,,2017-01-06 00:00:00,배당,37.47895820000001,127.00155729999999,4.752
279,임의,일반,4.8,원감정,2016-09-08 00:00:00,1,0,7389.0,43.54,43.54,129.16,129.16,13.1,13.1,2017-12-14 00:00:00,2017-12-14 00:00:00,낙찰,우리은행,서울,강남구,청담동,,N,42.0,,삼성청담 102동 11층 1104호,Apartment,1999-12-07 00:00:00,18,11,,N,학동로,405.0,,2018-04-12 00:00:00,배당,37.5179279,127.04280039999999,14.5719
1409,임의,일반,1.45643782,이응감정,2016-01-18 00:00:00,2,1,6740.0,30.09,30.09,75.5,75.5,3.34,2.6719999999999997,2016-08-01 00:00:00,2016-09-05 00:00:00,낙찰,국민은행,서울,성북구,종암동,,N,34.0,3.0,종암선경 101동 3층 302호,Apartment,1996-11-02 00:00:00,21,3,,N,종암로5길,26.0,,2016-10-11 00:00:00,배당,37.5944419,127.0338267,3.4172
1722,임의,일반,0.1,한감정,2017-08-21 00:00:00,2,1,50993.7,15.57,15.57,35.28,35.28,2.25,1.8,2017-11-20 00:00:00,2017-12-18 00:00:00,낙찰,투에스캐피탈대부,서울,노원구,하계동,,N,284.0,,한신 4동 14층 1408호,Apartment,1988-11-21 00:00:00,15,14,,N,공릉로,351.0,,2018-02-28 00:00:00,배당,37.6377945,127.068697,2.23755
250,임의,일반,2.65027397,세움감정,2016-10-04 00:00:00,1,0,78636.2,94.62,27.37,160.76,45.93,6.2,6.2,2017-02-22 00:00:00,2017-02-22 00:00:00,낙찰,JM인베스트먼트,서울,강남구,대치동,,N,506.0,,선경 8동 14층 1403호,Apartment,1985-04-29 00:00:00,15,14,,Y,삼성로,151.0,,2017-04-11 00:00:00,배당,37.4924221,127.0623396,7.771
933,임의,일반,0.86993587,PRA감정,2015-01-19 00:00:00,2,1,559.2,20.96,20.96,62.53,62.53,1.8,1.44,2015-12-09 00:00:00,2016-04-05 00:00:00,낙찰,한화생명보험,서울,금천구,가산동,,N,239.0,22.0,",-23 원평 1동 3층 302호",Apartment & Stores,2001-11-26 00:00:00,7,3,,N,벚꽃로24길,13.0,,2016-07-06 00:00:00,배당,37.4738277,126.8871518,1.7821677
1386,강제,일반,0.9,영현감정,2015-07-07 00:00:00,1,0,82366.7,31.74,31.74,41.3,41.3,2.05,2.05,2016-06-13 00:00:00,2016-06-13 00:00:00,낙찰,솔로몬저축은행,서울,노원구,상계동,,N,740.0,,상계주공 203동 12층 1205호,Apartment,1987-12-19 00:00:00,15,12,,N,동일로215길,23.0,,2016-09-08 00:00:00,배당,37.650174299999996,127.0585831,2.1353
197,임의,일반,6.0,한감정,2016-05-02 00:00:00,1,0,3118.1,54.5,54.5,110.77,110.77,5.5,5.5,2016-09-06 00:00:00,2016-09-06 00:00:00,낙찰,Private,서울,동작구,사당동,,N,1136.0,,대아 601동 3층 308호,Apartment,1999-01-22 00:00:00,11,3,,N,동작대로29길,81.0,,2016-11-30 00:00:00,배당,37.4888301,126.97740959999999,5.6195
955,임의,일반,6.61371008,이송만감정,2015-08-11 00:00:00,2,1,48253.9,56.95,56.95,117.74,117.74,8.38,6.704,2015-12-08 00:00:00,2016-08-31 00:00:00,낙찰,국민은행,서울,구로구,신도림동,,N,646.0,,신도림4차e-편한세상 1112동 19층 1901호,Apartment,2003-07-02 00:00:00,24,19,,N,경인로65길,16.0,15.0,2016-11-29 00:00:00,배당,37.5108658,126.8868711,7.912000000000001
1541,임의,일반,2.61173096,도시감정,2016-10-14 00:00:00,1,0,19042.3,29.64,29.64,84.83,84.83,3.39,3.39,2017-03-13 00:00:00,2017-03-13 00:00:00,낙찰,드림상호저축은행,서울,성북구,정릉동,,N,1021.0,,정릉대우 103동 9층 902호,Apartment,2001-08-18 00:00:00,16,9,,N,보국문로30길,15.0,,2017-04-26 00:00:00,배당,37.6178634,127.0035216,3.40125
1720,강제,일반,5.29572106,삼호감정,2017-08-04 00:00:00,2,1,20108.4,34.66,34.66,84.98,84.98,3.35,2.68,2017-11-20 00:00:00,2017-12-18 00:00:00,낙찰,인천중부신협,서울,도봉구,방학동,,N,508.0,,우성2차 101동 10층 1003호,Apartment,1993-10-22 00:00:00,15,10,,N,해등로,307.0,,2018-02-28 00:00:00,배당,37.65675529999999,127.0217143,2.862002
1526,임의,일반,2.74579434,프라임감정,2016-09-26 00:00:00,2,1,0.0,0.0,0.0,84.41,84.41,4.3,3.44,2017-07-03 00:00:00,2017-12-11 00:00:00,낙찰,신한은행,서울,성북구,돈암동,,N,603.0,,더샾아파트 108동 12층 1202호,Apartment,2006-08-18 00:00:00,13,12,,N,아리랑로5길,85.0,,2018-03-15 00:00:00,배당,37.5976902,127.01068319999999,4.18999999
311,임의,일반,1.32,준경감정,2016-10-24 00:00:00,1,0,8481.7,17.99,17.99,73.42,73.42,7.0,7.0,2017-05-24 00:00:00,2017-05-24 00:00:00,낙찰,Private,서울,서초구,서초동,,N,1344.0,13.0,",-14 서초트라팰리스 8층 B-801호",Apartment & Stores,2005-12-28 00:00:00,25,8,,N,효령로72길,57.0,,2017-07-25 00:00:00,배당,37.486870399999994,127.02835490000001,7.10199
137,강제,일반,4.0,강산감정,2016-01-22 00:00:00,3,2,3376.3,66.44,66.44,133.14,133.14,9.5,7.6,2016-05-19 00:00:00,2016-07-28 00:00:00,낙찰,Private,서울,서초구,서초동,,N,1473.0,2.0,래미안서초4차 101동 5층 504호,Apartment,2005-07-15 00:00:00,12,5,,N,남부순환로317길,34.0,,2016-09-29 00:00:00,배당,37.481119899999996,127.0109931,9.33999999
234,임의,일반,7.75318005,서초감정,2016-08-02 00:00:00,2,1,1490.6,99.37,99.37,244.76,244.76,33.5,26.8,2016-12-29 00:00:00,2017-02-23 00:00:00,낙찰,베리타스에프앤아이,서울,서초구,잠원동,,N,49.0,5.0,빌폴라리스 6층 601호,Apartment,2003-06-27 00:00:00,15,6,,N,잠원로,221.0,25.0,2017-05-16 00:00:00,배당,37.5223623,127.0160494,28.3
1178,임의,일반,2.0,이근태감정,2016-05-13 00:00:00,1,0,1007.3,53.02,53.02,84.96,84.96,2.6,2.6,2016-09-20 00:00:00,2016-09-20 00:00:00,낙찰,기술신용보증기금,서울,금천구,시흥동,,N,793.0,6.0,한빛 102동 2층 202호,Apartment,2001-12-26 00:00:00,5,2,,N,독산로44길,51.0,,2016-11-17 00:00:00,배당,37.461825,126.90754,2.602
1539,임의,일반,1.2,L.H감정,2016-10-14 00:00:00,2,1,437.8,34.53,17.27,81.56,40.78,1.48,1.1840000000000002,2017-03-13 00:00:00,2017-04-10 00:00:00,낙찰,(주)찬호론대부,서울,노원구,공릉동,,N,609.0,57.0,동아하이빌 102동 4층 401호,Apartment,2002-10-14 00:00:00,7,4,,Y,섬밭로,22.0,,2017-06-28 00:00:00,배당,37.6186627,127.0727345,1.1840000000000002
459,임의,일반,3.90136541,삼상감정,2015-11-28 00:00:00,3,2,1211.3,63.75,63.75,180.17,180.17,7.5,4.8,2016-03-07 00:00:00,2016-05-16 00:00:00,낙찰,신한은행,서울,강동구,길동,,N,351.0,2.0,신세대빌라트 7층 701호,Apartment,1999-09-20 00:00:00,10,7,,N,천중로,220.0,,2016-07-08 00:00:00,배당,37.5405641,127.1446903,5.15001
204,임의,일반,0.96278898,현대기업감정,2016-05-13 00:00:00,2,1,5334.0,34.56,34.56,146.33,146.33,12.1,9.68,2016-09-06 00:00:00,2016-10-11 00:00:00,낙찰,하나은행,서울,종로구,내수동,,N,95.0,,파크팰리스 103동 3층 301호,Apartment & Stores,2004-04-01 00:00:00,16,3,,N,사직로8길,20.0,,2016-11-30 00:00:00,배당,37.5741895,126.97061299999999,11.435
1262,임의,일반,1.59597969,아이비감정,2017-03-21 00:00:00,2,1,1529.1,41.41,41.41,68.22,68.22,2.7,2.16,2017-09-12 00:00:00,2018-03-21 00:00:00,낙찰,한국주택금융공사,서울,강서구,화곡동,,N,1160.0,,상진지오벨리 5층 503호,Apartment,2011-03-25 00:00:00,7,5,,N,등촌로13다길,29.0,,2018-05-03 00:00:00,배당,37.5350384,126.8596983,2.6159
1470,임의,일반,0.73232931,생림감정,2016-05-20 00:00:00,2,1,2667.4,22.75,22.75,59.28,59.28,2.3,1.84,2016-08-29 00:00:00,2016-10-10 00:00:00,낙찰,하나은행,서울,중랑구,망우동,,N,572.0,,용마프라자 7층 703호,Apartment & Stores,1995-12-20 00:00:00,9,7,,N,봉우재로71길,18.0,,2016-12-20 00:00:00,배당,37.5963113,127.0989116,2.04999
1416,임의,개별,6.57,경인감정,2016-01-26 00:00:00,2,1,2418.0,43.21,43.22,151.03,151.03,3.3,2.64,2016-06-13 00:00:00,2016-07-25 00:00:00,낙찰,국민은행,서울,중랑구,중화동,,N,207.0,14.0,",-27 미영리치타운102 2층 207호",Apartment & Stores,2007-12-11 00:00:00,15,2,,N,망우로,223.0,8.0,2016-11-08 00:00:00,배당,37.5950174,127.07787920000001,3.41
317,강제,일반,4.1,원일감정,2016-12-10 00:00:00,1,0,74028.4,32.63,32.63,65.37,65.37,4.6,4.6,2017-05-04 00:00:00,2017-05-04 00:00:00,낙찰,선호상사,서울,중구,신당동,,N,842.0,,",성동구 금호동2가 1209 약수하이츠 114동 2층 205호",Apartment,1999-12-20 00:00:00,20,2,,N,동호로10길,30.0,,2017-08-09 00:00:00,배당,37.5550593,127.01448959999999,4.85999999
1200,임의,일반,6.93874092,구수미감정,2016-10-11 00:00:00,1,0,179339.8,116.54,116.54,120.43,120.43,13.0,13.0,2017-04-11 00:00:00,2017-04-11 00:00:00,낙찰,중소기업은행,서울,양천구,목동,,N,912.0,,",913 목동신시가지 525동 1층 105호",Apartment,1986-10-18 00:00:00,5,1,,N,목동동로,350.0,,2017-07-12 00:00:00,배당,37.5341375,126.88192,13.27
1224,임의,일반,2.34051386,우민감정,2017-04-04 00:00:00,2,1,2670.2,13.18,13.18,113.1,113.1,5.9,4.72,2017-11-21 00:00:00,2017-12-27 00:00:00,낙찰,국민은행,서울,양천구,신정동,,N,324.0,8.0,대림아크로빌 B동 8층 801호,Apartment & Stores,2003-03-24 00:00:00,23,8,,N,목동서로,397.0,,2018-02-27 00:00:00,배당,37.51560739999999,126.86012420000002,6.0191
1577,임의,일반,1.26358197,매일감정,2016-02-03 00:00:00,1,0,89931.6,26.23,26.23,38.64,38.64,1.5,1.5,2016-05-09 00:00:00,2016-05-09 00:00:00,낙찰,북서울농협,서울,노원구,중계동,,N,359.0,1.0,중계5단지주공 502동 2층 208호,Apartment,1992-06-10 00:00:00,15,2,,N,중계로,230.0,,2016-07-19 00:00:00,배당,37.6528064,127.07582909999999,1.5678
526,임의,일반,12.0,태양감정,2016-05-17 00:00:00,2,1,271763.7,65.79,65.79,144.77,144.77,12.0,9.6,2016-11-28 00:00:00,2017-01-02 00:00:00,낙찰,우리은행,서울,송파구,신천동,,N,17.0,,",20 파크리오 219동 1층 101호",Apartment,2008-10-28 00:00:00,32,1,,N,올림픽로,435.0,,2017-03-22 00:00:00,배당,37.5207727,127.10624170000001,10.6
722,강제,일반,2.1041790000000002,유일감정,2015-08-25 00:00:00,1,0,5376.9,31.06,31.06,78.8,78.8,3.31,3.31,2016-12-27 00:00:00,2016-12-27 00:00:00,낙찰,Private,서울,은평구,녹번동,,N,279.0,1.0,해주드림빌 101동 6층 603호,Apartment & Stores,2001-11-29 00:00:00,15,6,,N,응암로,366.0,,2017-03-09 00:00:00,배당,37.6038656,126.9231144,3.619497
648,강제,일반,1.0,진주감정,2014-07-09 00:00:00,2,1,4567.5,56.66,56.66,111.89,111.89,5.4,4.32,2014-12-16 00:00:00,2016-07-05 00:00:00,낙찰,Private,서울,마포구,망원동,,N,516.0,,동원데자뷰 101동 2층 210호,Apartment,2009-02-27 00:00:00,12,2,,N,방울내로9안길,57.0,,2016-09-22 00:00:00,배당,37.560403,126.90019840000002,5.28
37,임의,일괄,9.70064777,신명감정,2015-04-15 00:00:00,2,1,56409.3,102.09,102.09,209.88,209.88,17.0,13.6,2016-05-26 00:00:00,2017-03-30 00:00:00,낙찰,하나은행,서울,서초구,서초동,,N,1336.0,,우성 5동 3층 303호,Apartment,1979-09-28 00:00:00,15,3,"*서이초등학교남동측인근
*주위서측및북측일대로중대규모아파트단지(우성,신동아,서초무지개아파트등)와초중학교위치
*동측으로오피스텔과업무용빌딩,근린시설밀집된강남대로주변의상권으로이루어져있음
*차량출입용이
*북동측인근에지하철2호선(강남역),남동측에는지하철3호선(양재역)소재
*인근간선도로변에노선버스(정)소재
*남서측근거리에경부고속도로서초I/C위치
*교통사정우수한편임
*인접지반과대체로등고평탄하며형상은광평수의장방형토지임
*남측노폭약30m내외도로접하고서측으로노폭약20m내외비포장도로접하고동측10m내외도로접함
*공원저촉
*도로저촉
*건축선지정(도로경계선에서3m후퇴)",N,서운로,62.0,,2017-05-30 00:00:00,배당,37.490207399999996,127.02844509999998,16.6899
1660,강제,일반,0.15643412,강진감정,2017-03-15 00:00:00,2,1,34307.0,28.77,8.22,59.95,17.13,0.85,0.68,2017-07-17 00:00:00,2017-08-28 00:00:00,낙찰,엠메이드대부,서울,노원구,상계동,,N,1256.0,,은빛 203동 6층 605호,Apartment,1998-11-25 00:00:00,15,6,,Y,동일로245가길,41.0,,2017-10-31 00:00:00,배당,37.6799324,127.0533402,0.9
1077,임의,일반,0.0734382,원중감정,2016-07-28 00:00:00,1,0,46640.6,26.74,26.74,39.6,39.6,2.59,2.59,2017-07-11 00:00:00,2017-07-11 00:00:00,낙찰,국민은행,서울,강서구,가양동,,N,1461.0,,가양2단지성지 205동 5층 514호,Apartment,1993-01-15 00:00:00,15,5,,N,허준로,47.0,,2017-09-06 00:00:00,배당,37.569845799999996,126.8471212,2.92
1479,강제,일반,0.01428492,삼성감정,2016-06-13 00:00:00,1,0,33854.6,40.3,40.3,31.98,31.98,2.25,2.25,2016-11-28 00:00:00,2016-11-28 00:00:00,낙찰,Private,서울,노원구,상계동,,N,721.0,,상계주공 517동 3층 304호,Apartment,1987-12-15 00:00:00,5,3,,N,동일로216길,47.0,,2017-01-25 00:00:00,배당,37.6527069,127.0644902,2.6395
422,임의,일반,2.96922578,세화감정,2015-05-27 00:00:00,2,1,22661.8,27.87,27.87,84.38,84.38,5.0,4.0,2015-11-30 00:00:00,2016-05-02 00:00:00,낙찰,한국외환은행,서울,송파구,풍납동,,N,506.0,,",507 동아한가람 105동 18층 층1805호",Apartment,1995-07-13 00:00:00,18,18,,N,한가람로,448.0,,2016-08-05 00:00:00,배당,37.5374443,127.11552320000001,5.09999999
1627,임의,일반,5.05775241,에이원감정,2016-10-19 00:00:00,2,1,31100.0,72.68,72.68,115.51,115.51,5.7,4.56,2017-02-27 00:00:00,2017-03-27 00:00:00,낙찰,세종상호저축은행,서울,성북구,돈암동,,N,633.0,,동부센트레빌 102동 5층 502호,Apartment,2003-10-21 00:00:00,19,5,,N,정릉로,388.0,,2017-05-26 00:00:00,배당,37.60232979999999,127.02645030000001,5.43999999
903,강제,일반,0.09350406,원일감정,2017-09-07 00:00:00,1,0,630.4,23.18,23.18,75.6,75.6,3.7,3.7,2018-02-27 00:00:00,2018-02-27 00:00:00,낙찰,예스캐피탈대부,서울,마포구,연남동,,N,364.0,8.0,",-9,-10,-11 무지개 8층 801호",Apartment & Stores,2001-02-01 00:00:00,9,8,,N,연남로,83.0,,2018-04-26 00:00:00,배당,37.5661155,126.91837050000001,3.9122222
1187,임의,일반,4.52616746,선감정,2016-08-03 00:00:00,1,0,17805.8,62.92,62.92,134.33,134.33,5.62,5.62,2017-05-16 00:00:00,2017-05-16 00:00:00,낙찰,한국주택금융공사,서울,영등포구,신길동,,N,769.0,1.0,",-4 한성 102동 5층 502호",Apartment,1997-08-09 00:00:00,19,5,,N,가마산로,575.0,,2017-07-06 00:00:00,배당,37.5047196,126.91951100000001,6.0
1,강제,개별,9.0,신명감정,2016-03-15 00:00:00,5,4,510.0,35.11,23.41,92.03,61.35,2.98,1.22061,2011-06-21 00:00:00,2016-10-11 00:00:00,낙찰,푸른이상호저축,서울,동작구,상도동,,N,1.0,5.0,삼부한강 2층 201호,Apartment,2005-07-15 00:00:00,9,2,,Y,0,,,1111-11-11 00:00:00,    ,37.508474,126.9528344,1.72
1631,임의,일반,3.76,서초감정,2016-12-13 00:00:00,3,1,67511.3,40.06,40.06,84.91,84.91,4.6,3.68,2017-04-10 00:00:00,2017-07-24 00:00:00,낙찰,중소기업은행,서울,노원구,하계동,,N,271.0,3.0,극동 2동 9층 902호,Apartment,1988-08-02 00:00:00,15,9,,N,섬밭로,229.0,,2017-09-29 00:00:00,배당,37.6353503,127.0640483,4.3131
1022,강제,일반,0.14977673,기린감정,2015-12-01 00:00:00,2,1,31699.0,44.3,44.3,95.5,95.5,7.5,6.0,2016-05-03 00:00:00,2016-06-07 00:00:00,낙찰,현대캐피탈,서울,영등포구,여의도동,,N,41.0,,대교 3동 1층 111호,Apartment,1975-10-25 00:00:00,12,1,,N,국제금융로7길,20.0,,2016-08-24 00:00:00,배당,37.5221795,126.93365929999999,7.316
736,강제,일반,0.5654079000000001,성산감정,2015-10-21 00:00:00,1,0,23318.8,33.52,33.52,84.57,84.57,3.8,3.8,2016-07-26 00:00:00,2016-07-26 00:00:00,낙찰,Private,서울,서대문구,북가좌동,,N,449.0,,북가좌삼호 104동 10층 1009호,Apartment,1996-07-02 00:00:00,18,10,,N,거북골로,154.0,,2016-10-12 00:00:00,배당,37.5765711,126.9131574,3.819999
1156,임의,일반,3.34984086,정감정,2017-01-16 00:00:00,2,1,112982.9,58.6,58.6,73.08,73.08,3.9,3.12,2017-05-31 00:00:00,2017-07-11 00:00:00,낙찰,오에스비저축은행,서울,구로구,구로동,,N,685.0,222.0,구로주공 107동 13층 1303호,Apartment,1986-08-20 00:00:00,13,13,,N,구일로4길,65.0,,2017-09-06 00:00:00,배당,37.4933902,126.8749665,4.385
697,강제,개별,1.0,자연감정,2015-08-28 00:00:00,1,0,1755.0,20.93,20.93,71.83,71.83,4.36,4.36,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371.0,1.0,",362-27 예미원 4층 407호",Apartment & Stores,1971-03-31 00:00:00,7,4,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.55473410000001,126.95794380000001,4.36
1252,임의,일반,1.34058836,현산감정,2017-09-06 00:00:00,2,1,107560.8,47.82,47.82,114.84,114.84,4.18,3.344,2018-01-30 00:00:00,2018-03-06 00:00:00,낙찰,국민은행,서울,금천구,시흥동,,N,1013.0,,벽산 507동 3층 304호,Apartment,2005-02-04 00:00:00,20,3,,N,금하로,816.0,,2018-05-01 00:00:00,배당,37.448415999999995,126.91904140000001,3.71111
